,url,title,textualRating,languageCode,publisher.name,publisher.site,reviewDate,text,claimant,claimDate,claimant_party,reason
2224,https://www.politifact.com/article/2020/feb/27/fact-checking-mike-bloombergs-response-redlining-a/,Fact-checking Mike Bloomberg's response to redlining attack,Needs more context,en,PolitiFact,politifact.com,,I've been well on the record against redlining since I worked on Wall Street.',Michael Bloomberg,2020-02-19T00:00:00Z,Democratic,
3195,https://www.politifact.com/factchecks/2020/feb/20/pete-buttigieg/buttigiegs-bad-math-exaggerates-budget-gap-sanders/,Buttigieg's bad math exaggerates the budget gap in Sanders' big plans,Half True,en,PolitiFact,politifact.com,,The budget hole in Bernie Sanders’ plans 'is bigger than the size of the entire economy of the United States.',Pete Buttigieg,2020-02-19T00:00:00Z,Democratic,
4905,https://www.politifact.com/factchecks/2020/feb/20/joe-biden/obamacare-disgrace-biden-highlights-bloombergs-neg/,Yes; Mike Bloomberg called Obamacare a disgrace,TRUE,en,PolitiFact,politifact.com,,From the moment we passed that signature legislation; Mike (Bloomberg) called it a disgrace.',Joe Biden,2020-02-19T00:00:00Z,Democratic,
7368,https://www.politifact.com/factchecks/2020/mar/02/bernie-sanders/does-mike-bloomberg-own-more-wealth-bottom-125-mil/,Does Mike Bloomberg own more wealth than the bottom 125 million Americans?,Mostly True,en,PolitiFact,politifact.com,,Mike Bloomberg owns more wealth than the bottom 125 million Americans.',Bernie Sanders,2020-02-19T00:00:00Z,Democratic,
7752,https://www.politifact.com/factchecks/2020/feb/20/elizabeth-warren/mike-bloombergs-redlining-remarks-distorted-elizab/,Mike Bloomberg's redlining remarks distorted by Elizabeth Warren,Mostly False,en,PolitiFact,politifact.com,,Mayor Bloomberg was busy blaming African Americans and Latinos for the housing crisis in 2008.',Elizabeth Warren,2020-02-19T00:00:00Z,Democratic,
935,https://www.politifact.com/factchecks/2020/feb/20/michael-bloomberg/fact-checking-mike-bloombergs-claim-95-decline-sto/,Mike Bloomberg's claim of 95% reduction in stop-and-frisk policy needs context,Half True,en,PolitiFact,politifact.com,,When we discovered; I discovered; that we were doing many; many; too many stop and frisks; we cut 95% of it out.',Michael Bloomberg,2020-02-20T00:00:00Z,Democratic,
2756,https://www.politifact.com/factchecks/2020/feb/20/amy-klobuchar/amy-klobuchar-says-majority-trump-voters-hunters-w/,Amy Klobuchar says majority of Trump voters; hunters want universal background checks. She's right,TRUE,en,PolitiFact,politifact.com,,The majority of hunters now want universal background checks; the majority of Trump voters.',Amy Klobuchar,2020-02-20T00:00:00Z,Democratic,
6252,https://www.politifact.com/factchecks/2020/feb/20/michael-bloomberg/bloombergs-edited-video-las-vegas-democratic-debat/,Bloomberg's edited video of the Las Vegas Democratic debate; in context,Mostly False,en,PolitiFact,politifact.com,,Video shows Democratic presidential candidates speechless for 20 seconds when discussing whether any of them started a business.,Michael Bloomberg,2020-02-20T00:00:00Z,Democratic,
6982,https://www.politifact.com/factchecks/2020/mar/12/chris-kapanga/yes-auto-theft-most-large-wisconsin-counties-thoug/,Yes; auto theft is up in most large Wisconsin counties; though down statewide,Mostly True,en,PolitiFact,politifact.com,,Car thefts (are) increasing in 8 of the 10 most populous (Wisconsin) counties.',Chris Kapenga,2020-02-20T00:00:00Z,Republican,
4564,https://www.politifact.com/factchecks/2020/mar/09/alexandria-ocasio-cortez/bernie-sanders-has-taken-corporate-lobbyist-money-/,Bernie Sanders has taken corporate lobbyist money — in small amounts,FALSE,en,PolitiFact,politifact.com,,Bernie Sanders has 'never taken corporate lobbyist money in his *entire political career.*',Alexandria Ocasio-Cortez,2020-02-21T00:00:00Z,Democratic,
5857,https://www.politifact.com/factchecks/2020/feb/21/elizabeth-warren/elizabeth-warren-wrong-say-amy-klobuchars-health-p/,Elizabeth Warren wrong to say Amy Klobuchar's health plan is just two paragraphs long,FALSE,en,PolitiFact,politifact.com,,Amy; I looked online at your (health care) plan. It’s two paragraphs.',Elizabeth Warren,2020-02-21T00:00:00Z,Democratic,
2016,https://www.politifact.com/factchecks/2020/feb/25/pete-buttigieg/polls-show-most-democrats-many-americans-back-key-/,Polls show most Democrats; many Americans back key Bernie Sanders' policies,Mostly False,en,PolitiFact,politifact.com,,Says Bernie Sanders would 'go beyond reform and reorder the economy in ways most Democrats — let alone most Americans — don’t support.',Pete Buttigieg,2020-02-22T00:00:00Z,Democratic,
737,https://www.politifact.com/factchecks/2020/feb/24/bernie-sanders/sanders-correct-cuba-literacy-campaign-skimps-prop/,Fact-checking Bernie Sanders' claim on Cuba literacy under Castro,Mostly True,en,PolitiFact,politifact.com,,When Fidel Castro came into office; you know what he did? He had a massive literacy program.',Bernie Sanders,2020-02-23T00:00:00Z,Democratic,
4487,https://www.politifact.com/factchecks/2020/feb/27/joe-biden/joe-biden-leaves-out-key-facts-claim-bernie-sander/,Joe Biden leaves out key facts in claim that Bernie Sanders opposed Obamacare,Mostly False,en,PolitiFact,politifact.com,,Says Bernie Sanders 'opposed Obamacare; didn't like the fact we didn't push a single-payer option.',Joe Biden,2020-02-23T00:00:00Z,Democratic,
4070,https://www.politifact.com/article/2020/feb/26/ad-watch-fact-checking-biden-claim-sanders-thought/,Ad Watch: Fact-checking Joe Biden's claim that Bernie Sanders thought about challenging Barack Obama,Said someone should try,en,PolitiFact,politifact.com,,Bernie Sanders was seriously thinking about challenging our first African American president in a primary.',Joe Biden,2020-02-24T00:00:00Z,Democratic,
4802,https://www.politifact.com/factchecks/2020/mar/02/bernie-sanders/fact-checking-bernie-sanders-comments-about-florid/,Fact-checking Bernie Sanders' comments about Florida Democrats who represent Cuban Americans,Half True,en,PolitiFact,politifact.com,,Says Democratic members of Congress who represent Cuban Americans in Florida and have been critical of Sanders 'just so happen to be supporting other candidates.',Bernie Sanders,2020-02-24T00:00:00Z,Democratic,
5334,https://www.politifact.com/factchecks/2020/feb/27/ted-cruz/do-democrats-support-abortion-until-and-after-birt/,Do Democrats support abortion up until (and after) birth?,FALSE,en,PolitiFact,politifact.com,,Says Democrats are embracing 'abortion up until the moment of birth and even; horrifically; after that.',Ted Cruz,2020-02-24T00:00:00Z,Republican,
5638,https://www.politifact.com/factchecks/2020/mar/04/scott-walker/no-bernie-sanders-not-communist/,No; Bernie Sanders is not a communist; contrary to Scott Walker claim,FALSE,en,PolitiFact,politifact.com,,Bernie (Sanders) is a communist.',Scott Walker,2020-02-24T00:00:00Z,Republican,
3634,https://www.politifact.com/factchecks/2020/mar/02/amy-klobuchar/Klobuchar-misfires-Wisconsin-voter-claim/,Klobuchar misfires with debate salvo on Wisconsin voter suppression,Mostly False,en,PolitiFact,politifact.com,,While we are all sitting here debating; Wisconsin has kicked hundreds of thousands of people off of their voting rolls.',Amy Klobuchar,2020-02-25T00:00:00Z,Democratic,
6873,https://www.politifact.com/article/2020/mar/04/sanders-ineffective-lawmaker-it-depends-year/,Is Bernie Sanders an ineffective lawmaker? It depends on the year,Depends on the year,en,PolitiFact,politifact.com,,Last Congress; I was the most effective Democrat in the U.S. Senate ... Bernie and Elizabeth were in the bottom half.',Amy Klobuchar,2020-02-25T00:00:00Z,Democratic,
684,https://www.politifact.com/factchecks/2020/feb/28/michael-bloomberg/did-donald-trump-fire-pandemic-officials-defund-cd/,Did Donald Trump fire pandemic officials; defund CDC?,Half True,en,PolitiFact,politifact.com,,Says of President Donald Trump’s actions on the coronavirus: 'No. 1; he fired the pandemic team two years ago. No. 2; he's been defunding the Centers for Disease Control.',Mike Bloomberg,2020-02-26T00:00:00Z,Democratic,
4203,https://www.politifact.com/factchecks/2020/mar/03/michael-bloomberg/mike-bloomberg-exaggerates-his-support-obama-2008-/,Mike Bloomberg exaggerates his support for Obama in 2008; 2012,Half True,en,PolitiFact,politifact.com,,I certainly supported Barack Obama and Joe Biden. ... I was there both times for them.',Mike Bloomberg,2020-02-26T00:00:00Z,Democratic,
2855,https://www.politifact.com/article/2020/mar/04/closer-look-turnout-young-voters-and-key-bernie-sa/,A closer look at turnout; young voters and a key Bernie Sanders strategy,U.S. ranks near bottom,en,PolitiFact,politifact.com,,The U.S. has 'the lowest voter turnout of almost any major country on Earth.',Bernie Sanders,2020-02-29T00:00:00Z,Democratic,
3151,https://www.politifact.com/factchecks/2020/mar/02/donald-trump/donald-trump-rewrites-history-about-his-russia-if-/,Donald Trump rewrites history about his 'Russia; if you're listening' comment about Clinton's emails,FALSE,en,PolitiFact,politifact.com,,Says the media cut out his request of Russian hackers to find Hillary Clinton’s emails 'right at the end so that you don’t see the laughter; the joke.',Donald Trump,2020-02-29T00:00:00Z,Republican,
4637,https://www.politifact.com/factchecks/2020/mar/05/mike-pence/fact-checking-pences-defense-response-indiana-hiv-/,Fact-checking Pence's defense of response to Indiana HIV outbreak,Half True,en,PolitiFact,politifact.com,,Speaking of an HIV outbreak in Indiana during his time as governor; says 'we immediately deployed health resources.',Mike Pence,2020-02-29T00:00:00Z,Republican,
4040,https://www.politifact.com/factchecks/2020/mar/11/donald-trump/trump-said-bloomberg-polled-poorly-tough-times-s-n/,Trump said Bloomberg polled poorly in tough times; but that's not always true,Half True,en,PolitiFact,politifact.com,,Michael Bloomberg 'did not poll well as mayor in handling crisis!',Donald Trump,2020-03-02T00:00:00Z,Republican,
1700,https://www.politifact.com/factchecks/2020/mar/15/joe-biden/ad-watch-biden-video-twists-trumps-words-coronavir/,Ad Watch: Biden video twists Trump's words on coronavirus In a video tweeted March 3,FALSE,en,PolitiFact,politifact.com,,Video shows President Donald Trump saying COVID-19 is Democrats’ 'new hoax.',Joe Biden,2020-03-03T00:00:00Z,Democratic,
555,https://www.politifact.com/factchecks/2020/mar/24/chris-jacobs/jacobs-ad-exaggerates-mcmurrays-views-immigration/,Jacobs' ad exaggerates McMurray's views on immigration,Mostly False,en,PolitiFact,politifact.com,,Nate McMurray wants to reward illegals with amnesty.',Chris Jacobs,2020-03-04T00:00:00Z,Republican,
3682,https://www.politifact.com/factchecks/2020/apr/03/daniel-kelly/wisconsin-justice-kelly-overreaches-claim-challeng/,Wisconsin justice Kelly overreaches with claim that challenger Karofsky wants to disarm citizens,Mostly False,en,PolitiFact,politifact.com,,Says rival Jill Karofsky wants 'to disarm law abiding citizens.',Daniel Kelly,2020-03-04T00:00:00Z,unknown_affiliation,bp
5322,https://www.politifact.com/factchecks/2020/mar/09/hillary-clinton/clinton-oversimplifies-cause-voting-delays-texas/,What caused voting delays in Texas on Super Tuesday?,Mostly False,en,PolitiFact,politifact.com,,Says at polling places in Texas on Super Tuesday 'the Republican side gets 25 machines; the Democratic side gets 5 machines. People were literally standing in line for seven hours.',Hillary Clinton,2020-03-04T00:00:00Z,Democratic,
5630,https://www.politifact.com/factchecks/2020/mar/06/donald-trump/donald-trump-wrong-saying-barack-obama-did-nothing/,Donald Trump wrong saying Barack Obama did nothing about swine flu,FALSE,en,PolitiFact,politifact.com,,The Obama administration 'didn't do anything about' swine flu.,Donald Trump,2020-03-04T00:00:00Z,Republican,
6274,https://www.politifact.com/article/2020/mar/05/ad-watch-bernie-sanders-ad-uses-obama-praise-him-o/,Ad Watch: Bernie Sanders ad uses Obama praise for him out of context,Lacks context,en,PolitiFact,politifact.com,,Bernie Sanders ad uses Obama praise for him,Bernie Sanders,2020-03-04T00:00:00Z,Democratic,
6711,https://www.politifact.com/factchecks/2020/mar/06/mike-pence/pences-statement-about-insurance-coverage-coronavi/,What's missing in Pence's statement about insurance coverage for coronavirus testing?,Half True,en,PolitiFact,politifact.com,,With regard to the cost; let me be very clear: HHS has designated the coronavirus test as an essential health benefit. That means; by definition; it's covered in the private health insurance of every American; as well as covered by Medicare and Medicaid.',Mike Pence,2020-03-04T00:00:00Z,Republican,
7146,https://www.politifact.com/factchecks/2020/mar/06/donald-trump/trump-wrongly-blames-obama-limits-coronavirus-test/,Trump wrongly blames Obama for limits on coronavirus testing,FALSE,en,PolitiFact,politifact.com,,The Obama administration made a decision on testing that turned out to be very detrimental to what we’re doing' on the coronavirus.,Donald Trump,2020-03-04T00:00:00Z,Republican,
7560,https://www.politifact.com/article/2020/mar/06/why-its-hard-estimate-coronavirus-death-rate-early/,Why it's hard to estimate the coronavirus death rate this early,Hard to estimate early,en,PolitiFact,politifact.com,,I think the 3.4% is really a false number. Now; this is just my hunch … Personally; I would say the number is way under 1%',Donald Trump,2020-03-04T00:00:00Z,Republican,
3680,https://www.politifact.com/factchecks/2020/mar/05/joe-biden/biden-says-sanders-has-raised-lot-more-money-hes-r/,Biden says Sanders has raised 'a lot more money.' He's right,TRUE,en,PolitiFact,politifact.com,,You’ve raised a lot more money than I have; Bernie.',Joe Biden,2020-03-05T00:00:00Z,Democratic,
4803,https://www.politifact.com/factchecks/2020/apr/28/robin-vos/wisconsin-assembly-speaker-vos-sparks-legal-conund/,Wisconsin Assembly Speaker Vos sparks legal conundrum with claim to 'constitutional' status,Half True,en,PolitiFact,politifact.com,,Says as Assembly Speaker he is a 'constitutional officer' of Wisconsin.,Robin Vos,2020-03-05T00:00:00Z,Republican,
